	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
ARID2	-1.66137385429296	2.12864634880188	-1.20103752431532	-0.172661745376925	-1.0361173315594	-0.276004390083828	1.02640254223143	0.909532292005345	4.07228793453498	2.52698564399089	-0.019519078677178	2.54067767151701	-0.144025796179406	3.7346127721187	1.74253771709224	2.08314875355383	-1.26447006026042	2.44215242171926	1.24477570919096	-0.705778605136001	-1.79107466908197	1.16995864798421	1.78463012485242	2.0475445177016	2.78677233021268	1.88329214750158	-1.543029763946	3.94884183847054	2.3028764240354	0.232971652757735	2.74649672275919	-1.27774450704225	-0.639955697420401	-1.38747780690696	3.31018977957894	-0.195825177447278	-0.47314594766084	-0.773022959498345	-1.27616587609911	-1.11838551687925	2.77043921320423	3.26828608784924	-0.808918659950243	-0.612376697628086	1.13309132705002	2.09962176546528	1.00693880370501	-0.758310511532343	2.19432771614157	-0.0924060189831638	-0.526365574115403	-0.92848348391639	-0.702398240618746	-2.65362675319077	-0.309540771286516	1.82333222407844	0.62667808191022	-1.4136371913344	-0.567912308033754	4.35328480549656	-0.656247925030346	-0.394495182831274	0.192124428472632	-0.592215569356128	-0.508066141926926	-0.996270122276109	1.5906352365238	4.67837540748533	0.364330269186874	0.973537919079768	-2.3179299529401	3.7765122858127	-0.927678858339269	-1.51375096161993	-2.83027163820557	-1.64499793625989	0.964044600315637	1.49071161233711	1.14639182833367	-1.16176944754516	-0.581035648484052	-0.833508338399483	1.99696378495703	3.85986659873513	1.12335673056684	-0.0327277404754849	-1.09274363730771	-1.24419088973872	1.20217272697815	1.0265298587765	2.87787892536913	-1.69634791365437	2.44129802596718	1.33950086223334	-1.0766482767153	1.59664269931484	2.5609460082512	-0.757922922334988	-0.908316420643075	-1.68111320757181	1.78867052305479	3.22011796117461	0.527571851474126	3.44036388731918	0.193324946392872	3.78855465075747	1.53036783229975	-1.45943120103544	1.51885759976476
ARID3A	2.45164043313184	2.40873178860907	1.81163076380174	2.6903300278443	2.31655171763988	1.50968946738139	3.07205686859921	2.371461339024	3.13387089126594	2.82134831035666	2.33590392650145	2.47376220804682	1.88521511473518	2.37925856803257	2.3864234848809	2.47301017493296	2.55914888486782	2.68296781953667	3.03569518591201	3.45900095133623	2.89205514768396	2.85232255686416	2.78408814447602	3.03227499363014	2.29281232214002	3.05386337091613	1.82762911292525	3.17364504444472	2.67598922941415	2.10841295691618	2.75938034645215	1.97069766279823	3.39358827052714	2.75948257662821	1.98056808298125	2.30019996522885	2.91645108153338	2.80570828169223	2.48982847596677	2.69310086714783	2.83201327230722	3.11766369858188	2.62154621172247	2.14240786228677	2.16166911624707	2.54058994158472	2.71022308312466	2.1944933421694	2.3965039587145	2.53941905727336	2.00487634372299	2.25675001260307	2.47954997138128	3.06392146682366	2.52947362841754	3.01871409074588	1.66136931626693	2.94440792546435	2.54840643321445	2.59893926187259	2.2251059805122	2.44467510625931	2.47718795696535	1.65475874756602	2.82794411526066	2.12566300152159	1.80190639518475	3.17602089939082	1.95335266297268	2.17356370303429	2.69142655164898	2.76529759140186	2.49864279540921	2.68790745010033	2.19699893587844	2.19381139638254	2.30496239106672	2.69761200156336	2.13007036955045	2.74793992297931	2.69043022462534	2.74124261429829	1.79699832635963	1.81075438732187	2.18029078220569	0.967731395985615	3.10036257848383	2.41965492175435	2.49028189203927	2.6395971787444	2.60098574792113	2.51184552436324	2.18402478478264	2.7058377692856	2.4628341622785	2.39442031902474	2.62592975187948	2.59950107537264	2.36198491008959	2.48583217748815	3.12906100350832	1.78427033396673	2.91799615998488	2.6575714750404	2.34032333604405	2.72649725140278	2.74439072061287	3.00892363452214	2.00598171179279
ARID3B	0.599055857482303	0.431616563611106	0.221849813030839	0.859735583477935	0.47170487261414	-0.142595850231678	1.08608863655733	0.647133841821572	1.39839801493001	1.21168965749498	0.774474395868518	1.1443853294566	0.511266819080397	0.812822538000131	0.894100495502594	0.291274499164437	0.423959276470655	0.470027090704624	0.735853390859374	0.87793062380142	0.908311211086669	0.601155807561456	0.621739057829788	0.866361445521075	0.793659679283436	0.445099693213922	0.210841764953258	1.10410605719148	0.871030322997271	0.578517272195347	0.0043813253159019	-0.226806628708107	0.620311339521728	0.399910826795673	0.205136761884173	0.308144161249076	0.681444617533975	0.577597521877253	0.373342122948707	0.624091353385583	0.763115904403889	0.495924570826709	0.451108359620329	0.170192641941892	0.325721483983807	0.899740140389303	0.857003610615791	0.258683773129034	-0.0670411483200423	0.855036630478193	0.44727303045779	0.623862907615133	0.586780319589329	0.297053398076276	0.978685365171325	1.94092932796088	0.486886536152675	0.76697775661534	0.999636231916223	1.24745294992006	0.820715045608987	0.988690341272557	0.929284745266097	0.619934112203406	1.14228877385952	0.499729672006454	0.345433495383136	1.22357075007957	0.338153386846727	0.507476483273473	0.665875773085972	1.15400160453238	1.03838631238946	0.320439348777521	0.556463944416868	0.705431908662908	0.897070622712518	0.92395600450615	0.590146640811232	0.491808911303037	1.00668440488873	0.738728631763367	0.155936773244742	1.97188289999931	0.512015536176927	0.475392131396574	0.496510218659622	0.314596221381662	0.808927372233293	0.768347950346403	0.359699643748569	0.814152781813894	0.487629770620929	0.836999195918528	0.236661889467676	0.297588336586698	0.844845445949783	0.5859847884451	0.871487454990097	0.711653309177373	0.828395170751535	0.572243881474038	1.20533951016783	0.248852906287933	0.706401400279626	1.03472283684831	0.995745378478443	0.97992516002055	0.113428823336125
ARID5A	1.17492234058061	0.420840023078558	1.78552494190913	1.76396058737706	1.29661609644249	1.4960846070307	1.05619413630074	1.13508973275087	0.951821372682258	1.52412543066906	1.33410788317367	1.11502395079373	1.70009540946439	1.10257880170538	1.28892260703743	0.709659723694496	0.854412133643425	0.467441661410587	0.611990508714366	1.09811095191271	1.12978621555587	1.45271562827903	1.50713207623545	0.33886607069835	1.59786458599545	0.249257156649015	1.77749895180678	0.85455304248295	0.821522093926785	1.88028323551803	0.203153037152525	0.389865623640023	1.19667337847169	0.894095749273554	0.224058898802424	1.39041255372324	1.05187591841726	1.713575505835	0.522986468084199	0.959492112451529	1.3610458774323	1.07764001986057	1.29965718234214	1.75134402122909	1.11806221819301	1.2547768990157	0.551469230581042	1.41551825872031	1.42398102077307	1.74790895309233	2.00357337606643	1.96630746408176	1.24161508557548	1.12175600800441	1.50614919394533	0.975585964768164	2.25128426870979	1.14989303474907	1.08285498536702	0.601959019005557	1.83652419489089	1.55868618744781	2.08264152928871	2.14332483950906	1.71788597815978	1.01605831573106	0.70750164930285	1.40988877668409	0.571541494207662	2.09608711359833	1.43362451025283	1.04021509423494	1.40323217960247	0.812549492648392	0.873052662816877	1.6439974744832	1.20101502536616	0.97086358858958	2.25498336914656	0.813958426276581	1.59066225470619	1.01172201626526	0.799981999956554	1.88706960763019	1.02376910122906	2.09868596009444	0.81233304085623	1.47080784434909	-0.253432388937812	1.8873323341549	0.259688979319283	1.04234413721358	1.19836413270833	0.84252212649852	0.768927009214843	1.14619192187601	0.909533596010656	1.23140767526273	1.59896318999369	1.65603930338231	0.328507677883044	0.606206355247893	1.29755223722229	1.09855610907268	1.9083667537658	1.34438068211364	0.754672481474623	0.290713103997622	1.70187703896795
ARID5B	-2.29958780923019	-2.4564300414654	-0.373096349729026	-0.0434569621546522	-1.5919319767506	-0.482338944762817	-0.968747806018871	-1.49856093839476	2.25922026246283	0.935999892265943	-1.20843398635121	-1.3942585970648	0.37159350087082	1.47105748569903	-0.712336872281006	-1.19708512649571	-2.08241651050772	-2.44881160267168	-0.64276046304516	-0.525581229356734	-1.28869112358534	-0.485313811168516	0.982417071298473	-1.8310051785025	1.03322035483142	-2.02939694658721	-1.00405121965891	-0.581114445786917	-2.13637725672326	0.209127172631745	-2.61989560723973	-2.68217897271196	-0.739402602955969	-2.76912486980974	-2.08623764414235	-0.726618196650084	-1.36461272967743	-1.36360964626348	-1.53702718532274	-1.00274948183749	1.60992581053981	1.92688570100249	-1.00372308209608	-1.05321328724258	-1.02262436021362	-1.03443995502978	-0.952883507501749	-0.73503271125834	-1.20670488120722	-0.251065005626069	0.239601640943337	-0.322692535276223	-1.18438824870342	-1.04391999880637	-0.515308896648341	-1.95491726031391	1.41268278568201	-0.907566410650894	-0.699092780613194	-2.00783399749543	-0.166478705309774	-1.31451740298586	0.380033221237665	0.137426365265454	-0.305964951507041	-2.17340112318551	-2.41439684281359	2.41227911627468	-1.98236283072909	0.355265339710972	-1.38639815287334	-0.550521021443643	-0.619077860414064	-1.47451841201039	-1.2081970558627	-0.719877667456466	-1.94671387536536	-1.06478008343823	2.11908220565985	-1.17807576651367	-0.248848961152542	-1.73440426061774	-1.38090509768984	2.52448617591673	-0.483025603784485	0.689737894867799	-1.26572222829868	-0.433147947201176	-1.25891251599397	-0.733235201660013	-2.1696741668974	-0.867722746155299	-1.46208235064162	-1.15277695980614	-1.23039193230528	-1.8694399750061	-0.97689166762781	-0.605098684435579	-0.444339494552822	-0.608786139231112	-0.865246699642046	-2.49009272181786	0.193908403096212	2.01514137388736	0.27247606603322	-1.70993170549194	-1.64107047534451	-1.00651313811968	-1.26170521774341
ARNT	-2.23128643986066	-1.15045918381417	-1.45962972835534	-1.36780236655171	-2.00700724012041	-1.60893503007122	-1.67241331383526	-1.46453711045771	-2.71309524789683	-2.5406442214128	-1.41258208976442	-1.33530731455229	-1.31473953386219	-1.47975789080931	-2.04923365748578	-1.78314852302057	-2.22663749364301	-1.2925231879852	-1.94407462468597	-1.96248886963417	-2.33200711156927	-2.46224113515997	-1.6768060626451	-1.36439289183653	-1.59036192429225	-1.67725247074657	-1.94082182171669	-2.33406873862892	-1.4707131479885	-1.36642636793471	-1.39311409826471	-1.63104642568981	-2.39477754878481	-2.16039167765236	-1.06186533182023	-1.94519689602171	-1.76233742289965	-2.35226687837201	-1.93063827983188	-2.45042760717389	-1.38347982054407	-1.38230869998441	-2.2579985962035	-1.8024804424035	-1.64883651318524	-1.87646930749359	-1.49241715158263	-1.75942262151752	-2.40335815861058	-1.5933243349469	-1.25268965893355	-2.2061714293526	-1.67981699071823	-2.49216382390482	-1.78462532560484	-1.24870419709222	-1.44683041616834	-2.47873832675194	-1.89799734048467	-1.45490471457589	-1.8269429181312	-1.49691154493894	-1.88337289224468	-1.52067065636015	-2.44183670987626	-1.82032003598408	-1.02620327058725	-2.0986546666628	-1.47569630931958	-1.18195785343315	-2.09622879548069	-2.23732893518227	-2.27099403520939	-1.88139551813554	-2.61690715609036	-1.78597121750958	-1.23424485543544	-1.4215663174924	-1.12102912537765	-2.29299763441382	-1.66254817403201	-1.69482985727537	-1.42285872971454	-0.562392200167588	-1.80731107514706	-0.931059395247415	-1.9822259019521	-1.71821958253582	-2.19863909831474	-1.83212198428026	-0.58271924169589	-2.25427161990101	-1.2841000674917	-2.07259587222501	-1.86865686227278	-1.40580631555703	-2.05371231423289	-1.63966934893034	-1.98729132299473	-2.13505897680501	-2.02064219795728	-0.880734250307888	-1.53864528431724	0.516361587673088	-1.8412436793411	-1.67099430303957	-2.02046288409465	-2.07719263469568	-1.90825404460809
ARNT2	-0.418235137883165	1.24329826947778	0.816577797687807	1.11986023569936	0.726712563115937	-0.00304152244731083	0.234308204944996	1.27946247167912	3.50134048983758	1.46473045848777	-0.0396474003943931	1.60299382164755	0.408547642071089	1.50849740546279	0.671418927968182	-0.260881951002607	-0.437651862508787	2.23018197087661	0.0918002678565811	-0.419105408307723	-1.11620588851554	0.227177467194792	1.48316410189811	1.17215565453945	1.61200093883013	0.314786399417354	0.12657647440527	0.675101069826776	0.814033942597082	0.487372974145635	0.312429538831697	-0.310056253820077	-0.277354409429157	0.0626084068188277	0.448857211798697	0.11303604008589	0.0130532646218588	0.106316628048017	0.117088505735983	-0.0374703353421484	3.13783656191361	3.18749046443528	-0.226248991526043	-0.185186063179787	0.734295557678046	2.16104037766174	-0.265875540802104	0.308026716988964	0.863527611672845	-0.303006053465936	0.697231125658731	-0.623120534675347	-0.535832115886348	-0.633137183425184	-0.0600688789223628	1.31073116548485	1.32692513827859	-0.951773066028096	-0.546602385059919	4.12755993842006	0.100265718950211	0.0581090013622443	0.691023596636211	0.593964258470791	-0.430297243859016	0.103456312820584	1.97992222609041	3.81127841891709	0.743399490356121	1.11995483058862	-0.0908084083428679	1.66615729144404	-0.000311664195280607	-0.205845410198568	-0.710935119529842	-0.245065621988388	0.861829063551163	0.765515552836653	2.19261126987825	-0.677437067149105	-0.201612564806334	0.482201950058542	2.52297433830949	2.4263899443876	0.0440488114381783	0.717501564371134	-0.232002932103942	0.592543970872193	0.0243357990561998	0.158160094105981	2.85479292313641	-1.26749903856484	0.928656840686867	0.144879912885888	-0.0190513196362814	0.928996495271044	0.012143903956441	-0.0965466427401746	-0.12417242681239	-0.818400656921912	0.633458850218829	2.67548010449575	0.0419691885086443	3.24262633859715	0.843948886915917	2.04489748173171	0.145647399889984	-1.05750720158664	1.12700025430869
ARNTL	1.34889799547586	0.206113404350841	1.09351063186105	1.26879889563874	0.922878816371837	1.27259583162054	0.985958385771954	0.618769472913939	0.393436190510089	0.793040983958415	1.27519293385301	0.483743414194585	0.743933661531974	0.703550786249521	0.818344899259798	1.08324275211333	1.14865136313679	-0.0364446686824476	0.56465987224515	1.04930866289507	1.07899501236909	0.980174231643941	0.792022074853189	0.28430582724692	0.615920111901339	0.331661449910342	1.09854613284157	0.689957132495349	0.467459625892954	1.12005175129139	0.633513858734633	0.668894973088931	0.887927947670567	0.813915585299673	0.432884442834113	1.01129369026731	0.909126387882886	1.14578290249234	0.825601342354619	0.870573485302772	0.384234158973239	0.149395553551705	1.0813284276509	1.09651724857962	0.953957450824661	0.395509093900815	0.851137632184922	1.08376142171216	0.449916202039646	1.59346127512879	0.940305146016401	1.2958634495208	1.18986615105598	1.2702354279566	1.29686412025478	0.709720384517576	1.02711923011619	1.1303646968911	1.17708419372481	-0.196009032251272	1.09003427131112	0.913189689148506	1.33898367443757	1.27574302019687	1.50170374036468	1.20988178928916	0.189622935880825	0.223779087567989	0.495535821652451	0.929795201430081	1.13207520408998	0.76720057000633	1.02803840846769	0.996887169520719	1.01412995807788	1.25321813673919	0.993227380693245	0.848957122283634	0.994199940843416	1.13140089714236	1.28690451013132	0.990490645857017	0.155527350638145	2.03275595602647	1.0144641191158	1.34906410297602	0.786885955474979	0.959293610857186	0.809745046995383	1.26077579115692	-0.42342364372275	1.49937540105441	1.01081215371139	1.08921741069656	1.05832023813569	1.02938182729979	0.723360916910653	1.01882758502254	1.47382640947011	1.40351702836677	0.761801019334258	-0.139759678688243	1.21558653801592	0.143322539786461	0.981837120149481	0.461286541291293	0.672537727805277	0.645559847776007	1.1996533459316
ARNTL2	1.787527868712	0.759541730615155	0.637567916664459	1.11411767268334	1.43563816175976	0.98379686759854	1.4290406796525	0.940213105612911	0.564598746961596	0.976616734809258	1.4236585856668	0.86957686833884	0.693084897340805	0.567051384438208	0.6712511737208	1.64002395121444	1.69009793818567	0.209938035446474	1.35900820124403	1.37047120674482	1.65834684388185	0.732350539742713	0.738900764107335	0.972317797787275	0.218043393937429	0.771457407815899	0.897952954041608	1.2356742991472	1.01654079362545	0.812650246524995	1.3164251241149	1.16852160205281	1.35311458493939	1.57377662754175	0.857353930757142	1.29278234679748	1.14528423554022	1.27543027135944	1.43270178296433	1.60216777351523	0.524190942696231	0.729685328151398	1.51614413928412	1.08847277676133	0.99578871368537	1.04555756355452	1.45686264380637	0.97580682185976	0.814994324670372	1.12098591963022	0.359836111323349	1.22119562110298	1.4314254177932	1.70974372812644	1.36792932010554	1.15326804165008	0.400785996318345	1.61050377816073	1.63544691754999	0.347220279163097	1.3052406798217	1.31589037671557	0.889175305981515	0.642253620658878	1.59146688614647	1.02460508767531	0.531249784868758	0.553446352554443	0.883062950701818	0.758491875640224	1.44396356603861	1.45244564279281	1.3358190681686	1.30715684412029	1.67792800336202	1.11557321513069	1.25639468752737	1.26013265671905	0.258333892723535	1.66325067327727	1.08604541253174	1.53922159089535	0.760818329926799	0.220145630345637	1.44432510620528	0.554506759591806	1.63886087007493	1.00517207017186	1.60637481211847	1.52512629594698	0.348752778177571	1.73879972214083	0.946275962456006	1.57673760021167	1.41708053978717	1.14560303266533	1.56235188414514	1.18774492131967	1.29057254289173	1.4570127678128	1.48189007676003	0.0338766578959224	1.30202220002874	0.240359952937517	1.06703760275529	1.02297602846306	1.53338874486352	1.62628607297813	0.802277616743104
ARX	-1.02828746354998	-0.0364650417281831	0.219219233649384	-0.688687132494236	-0.535711889709776	-0.723955068601216	-0.807639357611042	-0.271397919669	-1.03925980865283	-0.949306204253266	-0.666497422078315	-0.410698668538994	0.256908574420163	-0.953467529894421	-0.822412589087523	-1.07717317907587	-0.77324728111247	-0.590252858459492	-1.01023518523004	-0.970167719626116	-0.818413317468326	-0.851448393113809	-0.963300073126098	-0.825628632992448	-0.461845000182467	-0.929723513600148	-0.00273520681836693	-0.969423706019284	-0.618350656719449	0.130827618570934	-0.970716107063208	-0.333735753182359	-1.02945308981502	-0.857808146945701	-0.905057841952037	-0.976382214470365	-0.89288104624863	-0.718534285367788	-0.915150884954384	-1.01846883156316	-1.01292120191006	-0.803896935103681	-0.778620502461555	-0.542747001541706	-0.909134694821534	-0.93448155200874	-1.04214090983284	-0.212714500455838	-1.0363107364653	-0.923140434813163	0.363258015989514	-0.413070095558945	-0.968622689966582	-0.912406865230962	-0.842641049537611	-0.907582660736962	0.210151993841412	-0.519653857072507	-0.874499510988447	-0.967202449918122	-0.0450373960020143	-0.25806288039547	-0.766452997388771	-0.0755816921628814	-0.756014628431199	-0.32689672149897	-0.791641205761087	-0.982320213945683	-0.638891928449987	-0.935494905878196	-1.02391411092125	-0.721918355956835	-0.239158224232597	-0.858489572326131	-0.713356472678063	-0.133532344898614	-0.600680787420798	-0.881593380564658	-0.37569305045943	-0.999568620239246	-0.975904127137002	-0.733087875099091	-0.637839745232682	-0.774039502998774	-0.045354066930893	0.359955036611768	-0.902045393846151	-0.54379120597536	-1.0206258262816	-0.694353637344065	-0.849274803281576	-0.729289010496765	-1.02130939714447	-1.06019943633121	-0.967325697884757	-0.991100036715464	-0.984763834879284	-1.05508262145635	-0.388096082233159	-0.224912236374736	-1.01499144105367	-0.569460532324334	-1.02041070938587	-0.937695919545789	-0.789924912055392	-0.873459682468426	-0.749773626311219	-0.881696588793206	-0.951691815748194
ASCL1	0.667460501874041	1.4011533016878	0.543269998871066	0.690375286524902	1.0214224479923	0.664432323726625	0.804665356600433	0.907594126075061	2.66012036199451	1.20040843463067	0.624065370739818	0.983165317403374	0.581784441207583	1.71892581684329	0.88003196076191	0.94146302802525	0.476438246738009	2.25928809040753	0.899829534619696	0.394733869674103	0.433386326617625	1.66484430303595	1.27972304743149	1.6130458827242	1.35842670545445	1.70960488630597	0.388903087436221	0.886455847113962	0.577412050140609	1.04281471484625	0.568892633184981	1.12035709531275	0.967301071351398	1.00708443626284	1.7967685220259	0.785581437771481	0.619552006642638	0.95523792660589	1.04544042216687	0.473608931073914	2.29598496714675	2.69710068698477	0.960471859418744	0.495101794393148	1.52116225997115	1.1252363338706	0.705894237482063	0.526120255738802	2.17257051430098	1.63001400162828	0.376326054966008	0.498687497259795	0.541521670046533	0.287721926711598	1.22064792210319	0.560474869943821	0.837834103502201	-0.122543760847991	1.02641060209311	1.51270123181116	0.321843679406436	0.42927912288659	0.720933830868585	0.441020216784732	0.385059096101852	0.337783353213167	1.84840070420415	1.26453898718893	0.513312434609804	1.14571295056004	0.664996394920139	0.83548823655761	0.220008065903192	0.395017374094802	0.382740668347433	0.253180746138002	1.0212262371153	0.851971525437095	1.23172531567129	0.526240287866221	0.411534800127444	0.272013623817969	1.73058675757103	1.20784723946444	0.457397995420879	0.382898680131745	0.582587373466281	0.937776958041639	0.127224332796068	0.579989620604503	1.16966825338757	-0.0176997408164413	2.07568550932431	0.775182700876765	1.92209695036688	1.21319322859757	0.871108303117247	0.662580685743885	0.250944780874692	0.0337050586971243	0.77640436669721	3.00258204170639	0.533812444414743	2.68098239434413	1.69416047368843	1.18685111417631	0.510243604899851	-0.277185060742413	1.42063785982321
ASCL2	1.3912773673266	0.0136981673431159	0.535856099264139	0.756090624407201	0.728249200670129	0.72805296388634	1.31087863669641	0.817912274114307	0.871607137087798	0.553914855516327	0.95923815281787	0.729436030545173	0.318513026988376	0.477236345923575	0.955102559800379	0.842447651817262	1.54697843348834	1.09796144401878	1.18741428843612	1.52980113771243	1.62217119076408	1.18836198476953	0.398922951627732	0.7076448759433	0.288509411939589	0.887153120170263	0.854246930337303	0.845536952085961	1.03348402050757	0.673516523836688	0.604400811900047	1.12557104832795	1.47745467996731	1.21445268764484	0.306915990952237	0.621403256074263	1.15125163201114	0.997753975677589	1.25612078741138	1.2699170470965	0.326094752142417	-0.169064283747763	1.53047411565774	0.975384206432922	0.745622580097912	0.764311463999676	1.09761285893842	0.844651336347151	0.421950985361698	1.34943719787135	0.772562353209124	1.32374844129274	1.40531148327306	1.2382838036756	1.23570143305751	1.19857921033725	0.262253846779217	1.5288503886678	1.60510522084656	-1.07112859068702	1.02807070948673	1.09037167571947	0.741748711196734	0.591993640394582	1.22461513959969	0.97940000596823	0.129949716725548	0.145632917285767	0.602770851059368	0.35984725654176	1.2596990728388	0.739104602641571	1.1996709125253	0.778474437174236	1.44340616161558	1.33146598063796	0.739151588909449	0.720359088757212	-0.247432345490447	1.55261380437405	1.30141962313377	0.915211552573628	0.224703617338182	0.269226969710694	0.982827208692731	0.412992220723001	1.36745029849117	0.83539872102333	1.29180045082882	0.829272668116555	1.20633163024054	1.67814076924469	0.734513599942668	1.25454365690227	1.02379040505772	0.560715948035655	1.08528475713732	0.72513795778444	1.32998348335796	1.33021946837092	1.0750673502274	0.689973170389167	1.52228318890359	-0.468497932577736	0.630700615012018	0.185030589787248	0.933879573355661	1.51519819287198	0.139738081300778
ATF1	0.947143675814213	0.634249365760477	0.889492496628739	0.273448599698557	1.00319085640639	1.19630432630678	0.495464296190429	0.434593344102248	-0.0747445661082228	0.134293872040369	1.06592275289188	0.376543861848059	0.600839020366596	0.680741716218954	0.315309253958891	0.782012373220315	1.03430682695468	0.332550822740262	0.412456970432081	0.630253499513643	0.86588017478388	0.428049005651486	0.253472282145056	0.567088328759613	0.0283837364439387	0.65684812741046	1.45994679922194	0.167831748615242	0.577504207533542	0.810780282829908	1.09068273542519	1.25034663787945	0.31846783440391	0.911721978893932	1.36639230900897	1.0785213365692	0.682587700863575	0.952556413572396	1.07966085459841	0.960992798039609	0.220787118771757	0.25531528274701	0.889382302960555	1.94794153821158	1.01993534606822	0.731694739288814	0.870496468717499	0.854891416288421	0.926052108534876	1.02288460263662	0.59187280810784	1.06391494192833	1.23767451786767	0.873745915950939	0.514080822233479	0.431187254783475	0.874635847665801	0.561088662207092	0.909613975337493	0.469143478141583	0.953591831165401	0.489441800411892	0.487621283694929	0.702870542195913	0.627591378348211	0.869136021049197	1.12419346249431	-0.113713632867747	0.579298229439378	0.673467697459985	1.3436104307913	0.215764933948307	0.442127496882012	0.374279224087464	0.769307121972404	0.381941738428514	1.12829627144569	0.769467293219469	0.348836809527859	0.970000203344587	0.449108395305084	0.541718296041432	0.653651379296979	-0.291679627811858	0.4753188026809	0.768342067203566	0.777451059999264	0.759008317922601	0.280081200879977	0.747163250329788	0.584387422039607	0.766635629053108	0.944501838632357	0.6748724656825	0.97632386708244	1.28336895381725	0.631242343939712	0.660163255337772	0.4713717605901	0.656365511177162	0.474115915812695	0.621049124316247	0.180267329423961	0.607786006182741	0.506219760374921	0.387785372545722	0.738358141630501	0.338912030552796	1.25218552461764
